2014-07-30,195.199997,195.990005,192.899994,194.00,3943800,187.231133
2014-07-29,195.300003,195.889999,194.539993,194.570007,3264100,187.781252
2014-07-28,194.300003,196.399994,193.649994,195.779999,3242400,188.949025
2014-07-25,195.300003,195.899994,193.789993,194.399994,3376400,187.61717
2014-07-24,193.949997,195.619995,193.75,195.240005,3612700,188.427873
2014-07-23,194.110001,194.899994,193.570007,193.630005,3584200,186.874047
2014-07-22,191.589996,194.720001,191.559998,194.089996,4853000,187.317989
2014-07-21,191.300003,191.699997,189.25,190.850006,4154400,184.191045
2014-07-18,191.960007,193.440002,190.00,192.50,8166400,185.783469
2014-07-17,192.360001,195.949997,192.00,192.490005,8872300,185.773823
2014-07-16,192.240005,193.360001,190.759995,192.360001,7812600,185.648355
2014-07-15,189.539993,190.080002,188.210007,188.490005,4864700,181.913388
2014-07-14,188.550003,190.440002,188.529999,189.860001,4501100,183.235582
2014-07-11,187.729996,188.350006,186.710007,188.00,2402500,181.440479
2014-07-10,186.440002,188.050003,186.210007,187.699997,3177800,181.150943
2014-07-09,187.679993,188.899994,186.889999,188.419998,3309600,181.845823
2014-07-08,187.649994,188.080002,186.369995,187.220001,3135100,180.687695
2014-07-07,187.610001,188.270004,187.440002,188.039993,2958700,181.479077
2014-07-03,188.389999,188.809998,187.350006,188.529999,2422400,181.951986
2014-07-02,186.339996,188.990005,186.169998,188.389999,5093000,181.816871
2014-07-01,181.699997,187.270004,181.699997,186.350006,6643100,179.848055
2014-06-30,181.330002,181.929993,180.259995,181.270004,4223800,174.9453
2014-06-27,179.770004,182.460007,179.660004,181.710007,4575500,175.36995
2014-06-26,180.869995,181.369995,179.270004,180.369995,3258500,174.076693
2014-06-25,180.25,180.970001,180.059998,180.720001,2762800,174.414487
2014-06-24,181.50,183.00,180.649994,180.880005,3875400,174.568908
2014-06-23,181.919998,182.25,181.00,182.139999,3231700,175.78494
2014-06-20,182.589996,182.669998,181.399994,181.550003,10686800,175.215529
2014-06-19,184.119995,184.470001,182.360001,182.820007,3551100,176.441222
2014-06-18,182.039993,183.610001,181.789993,183.600006,3931800,177.194006
2014-06-17,181.899994,182.809998,181.559998,182.259995,2460900,175.900748
2014-06-16,182.399994,182.710007,181.240005,182.350006,3556200,175.987619
2014-06-13,182.00,183.00,181.520004,182.559998,2773600,176.190284
2014-06-12,182.479996,182.550003,180.910004,181.220001,4425300,174.897042
2014-06-11,183.610001,184.199997,182.009995,182.25,4061700,175.891103
2014-06-10,186.199997,186.220001,183.820007,184.289993,4154900,177.859918
2014-06-09,186.220001,187.639999,185.960007,186.220001,2728400,179.722586
2014-06-06,186.470001,187.649994,185.899994,186.369995,3296700,179.867347
2014-06-05,184.660004,186.089996,183.919998,185.979996,2852200,179.490955
2014-06-04,184.710007,185.449997,184.199997,184.509995,2376800,178.072244
2014-06-03,185.550003,185.759995,184.119995,184.369995,2517100,177.937129
2014-06-02,184.759995,186.279999,184.669998,185.690002,3200500,179.21108
2014-05-30,183.380005,184.570007,182.490005,184.360001,4620500,177.927483
2014-05-29,183.639999,183.779999,182.330002,183.759995,2759900,177.348412
2014-05-28,184.479996,184.880005,182.940002,183.080002,3721600,176.692145
2014-05-27,184.800003,185.649994,183.929993,184.779999,4793800,178.332827
2014-05-23,185.839996,186.139999,185.309998,185.940002,2562900,179.452357
2014-05-22,186.449997,186.449997,185.029999,185.679993,2218000,179.201419
2014-05-21,185.850006,187.160004,184.949997,186.389999,2988000,179.886653
2014-05-20,186.25,186.699997,184.699997,184.889999,3026500,178.43899
2014-05-19,186.610001,187.130005,186.039993,187.00,3270700,180.47537
2014-05-16,186.270004,187.410004,185.929993,187.059998,3949500,180.533274
2014-05-15,189.070007,189.080002,186.179993,186.460007,4202200,179.954218
2014-05-14,191.910004,191.990005,188.169998,188.720001,5251500,182.135359
2014-05-13,192.789993,193.029999,191.759995,192.190002,2226600,185.484288
2014-05-12,191.119995,193.020004,190.940002,192.570007,3777400,185.851034
2014-05-09,188.979996,190.589996,188.369995,190.080002,2261600,183.447907
2014-05-08,189.160004,190.570007,188.229996,188.910004,2431900,182.318732
2014-05-07,189.339996,190.300003,186.929993,189.300003,3821000,182.695124
2014-05-06,190.929993,190.949997,189.25,190.029999,3188700,182.338034
2014-05-05,191.050003,191.490005,189.800003,191.259995,2222100,183.518243
2014-05-02,193.75,193.839996,191.25,191.440002,3049900,183.690964
2014-05-01,196.309998,196.740005,193.149994,193.529999,3674000,185.696362
2014-04-30,194.380005,196.860001,194.350006,196.470001,4206800,188.517361
2014-04-29,193.589996,195.940002,193.410004,195.110001,4626300,187.21241
2014-04-28,191.139999,193.990005,190.580002,193.139999,5638300,185.322149
2014-04-25,190.539993,190.669998,189.110001,189.630005,3871000,181.954231
2014-04-24,192.220001,192.220001,190.029999,190.220001,4407100,182.520346
2014-04-23,191.789993,192.410004,190.110001,191.729996,4736400,183.969219
2014-04-22,192.009995,193.00,191.199997,192.149994,3878600,184.372217
2014-04-21,189.800003,192.809998,189.740005,192.270004,5419700,184.48737
2014-04-17,187.25,190.699997,187.009995,190.009995,11255500,182.31884
2014-04-16,198.050003,198.710007,195.00,196.399994,8527300,188.450187
2014-04-15,195.979996,197.410004,195.419998,197.020004,5351300,189.045101
2014-04-14,196.240005,198.240005,195.880005,197.770004,5431100,189.764743
2014-04-11,195.039993,197.00,194.270004,195.190002,4835000,187.289173
2014-04-10,196.059998,199.210007,195.660004,195.679993,8417900,187.75933
2014-04-09,193.880005,197.00,193.600006,196.639999,5480100,188.680478
2014-04-08,193.889999,194.169998,192.690002,193.289993,5125000,185.466072
2014-04-07,191.720001,195.309998,191.570007,194.520004,6740500,186.646295
2014-04-04,193.119995,193.970001,191.279999,191.770004,6089900,184.007608
2014-04-03,193.199997,193.380005,192.350006,192.690002,4091100,184.890367
2014-04-02,194.240005,194.50,192.490005,193.550003,4924100,185.715557
2014-04-01,193.119995,195.130005,192.779999,194.50,5394100,186.6271
2014-03-31,191.639999,193.770004,191.399994,192.490005,8537300,184.698466
2014-03-28,189.940002,192.619995,189.110001,190.449997,5194400,182.741032
2014-03-27,191.910004,192.669998,189.320007,189.830002,6767700,182.146133
2014-03-26,194.979996,195.630005,191.960007,192.619995,6851700,184.823194
2014-03-25,188.759995,195.399994,188.699997,195.039993,10912700,187.145236
2014-03-24,187.429993,189.440002,187.369995,188.25,5738500,180.630085
2014-03-21,188.50,188.699997,186.399994,186.669998,12535200,179.114038
2014-03-20,184.470001,188.259995,184.169998,187.899994,5062600,180.294247
2014-03-19,185.600006,186.699997,183.50,184.710007,4323900,177.233383
2014-03-18,185.990005,187.899994,185.539993,186.809998,3961300,179.248371
2014-03-17,182.660004,186.350006,182.660004,185.809998,4938100,178.288849
2014-03-14,183.889999,184.289993,182.210007,182.210007,5490300,174.834577
2014-03-13,186.410004,187.00,183.710007,183.899994,4913200,176.456157
2014-03-12,186.009995,187.449997,185.889999,186.220001,4833000,178.682256
2014-03-11,187.410004,188.449997,186.039993,186.759995,4229500,179.200392
2014-03-10,187.550003,188.369995,185.850006,186.389999,4591200,178.845373
2014-03-07,188.350006,188.919998,187.179993,187.679993,4117800,180.083151
2014-03-06,187.369995,188.389999,186.899994,187.639999,3817300,180.044776
2014-03-05,186.570007,187.949997,186.399994,187.139999,3485200,179.565015
2014-03-04,185.809998,187.160004,185.679993,186.440002,4733000,178.893352
2014-03-03,183.330002,184.639999,182.820007,184.259995,3950100,176.801586
2014-02-28,185.380005,186.119995,183.649994,185.169998,4667900,177.674755
2014-02-27,183.830002,185.949997,183.809998,185.270004,3827800,177.770713
2014-02-26,183.940002,185.279999,183.559998,184.059998,3740700,176.609684
2014-02-25,183.520004,184.600006,182.880005,183.229996,3902300,175.813279
2014-02-24,182.820007,185.160004,182.820007,183.449997,4595300,176.024375
2014-02-21,184.25,185.710007,182.619995,182.789993,5699300,175.391087
2014-02-20,182.960007,184.860001,182.789993,184.259995,4968200,176.801586
2014-02-19,182.740005,185.649994,182.410004,182.949997,4671500,175.544614
2014-02-18,183.179993,184.00,182.320007,183.190002,4435200,175.774905
2014-02-14,181.259995,184.429993,180.990005,183.690002,4659900,176.254666
2014-02-13,178.220001,182.360001,177.860001,181.839996,4482000,174.479544
2014-02-12,179.520004,181.25,179.259995,180.240005,3983000,172.944317
2014-02-11,176.809998,180.389999,176.800003,179.699997,4647300,172.426166
2014-02-10,176.970001,177.649994,176.25,177.139999,3540400,169.969791
2014-02-07,175.639999,177.559998,175.070007,177.25,4692900,170.075339
2014-02-06,173.970001,174.850006,173.789993,174.669998,4292200,167.59977
2014-02-05,172.190002,174.970001,172.190002,174.240005,4712300,166.275635
2014-02-04,173.529999,173.75,172.360001,172.839996,4349800,164.93962
2014-02-03,176.020004,176.020004,172.720001,172.899994,7186800,164.996875
